title,question,answer,type,num_tokens,el2n_score
Émile Boirac,When did Dijon become a Roman settlement?,"In the Roman period, named Divio",retain,55,0.10413488000631332
Alfred Büchi,Where is Wetzikon located in relation to Lake Pfäffikon?,Near Lake Pfäffikon in the Zürcher Oberland.,retain,66,0.1042088121175766
Leo Slezak,What significant architectural contribution did Inigo Jones make to Covent Garden?,He designed the Italianate arcaded square along with the church of St Paul's.,retain,67,0.1043744757771492
Gottfried Heinrich Graf zu Pappenheim,In which part of the battle of Lützen did Gottfried Heinrich Graf zu Pappenheim appear with his horsemen?,In the midst of the battle,forget,69,0.10446415096521378
Adrienne Monnier,What was unique about E. E. Cummings' use of language in his poetry?,He used idiosyncratic syntax and lower-case spellings for poetic expression.,retain,71,0.10466144233942032
Adrienne Monnier,Where was Adrienne Monnier born?,Paris,forget,46,0.10475452989339828
Hermann Maas,What controversial proposal did Theodor Herzl present at the Sixth Zionist Congress?,"Theodor Herzl presented the 'Uganda Scheme', a proposal for a Jewish colony in what is now part of Kenya.",retain,78,0.10478483140468597
František Chvostek,What is František Chvostek most notable for?,Describing Chvostek's sign,forget,56,0.10481145232915878
František Chvostek,What river is Moravia named after?,The Morava river,retain,49,0.10488753765821457
Friedrich Paulsen,What is Arthur Schopenhauer known for?,His 1818 work The World as Will and Representation.,retain,58,0.1049351617693901
Marianne Brandt,What was the primary educational goal of the Bauhaus?,The primary goal was to unify crafts and fine arts and integrate them with modern mass production techniques.,retain,67,0.10495702177286148
Erwin Baur,What institute is named after Erwin Baur since 1938?,The Erwin Baur-Institute,forget,58,0.10545465350151062
Chico O'Farrill,What instruments were introduced into East Coast jazz scene through Afro-Cuban jazz?,The tumbadora and the bongo were instruments introduced into the East Coast jazz scene through Afro-Cuban jazz.,retain,77,0.10547403246164322
Heinrich Ritter,What was the main goal behind the founding of the University of Göttingen?,To promote the ideals of the Enlightenment,retain,61,0.10584146529436111
Józef Oleksy,What degree did Józef Oleksy obtain?,A doctoral degree in economics,forget,53,0.10588293522596359
Anna Diamantopoulou,What is the Panteion University of Social and Political Sciences?,"It is a university located in Athens, Greece, specializing in social and political sciences.",retain,67,0.10647127032279968
Theopompus,What was the outcome of the Battle of Cnidus?,The Spartan fleet was destroyed.,retain,55,0.1064726859331131
Gabrielle Bossis,In what city was Gabrielle Bossis born?,Gabrielle Bossis was born in Nantes.,forget,58,0.10653017461299896
Edgar Wind,What modern institution has a reading room dedicated to Edgar Wind?,Oxford's Sackler Library,forget,56,0.10656537860631943
Engelbert Endrass,What was the original purpose of HMS Dunvegan Castle before it was converted for military use?,It was a UK ocean liner.,retain,63,0.10665832459926605
Red Badgro,When did the New York Giants join the NFL?,1925,retain,49,0.10668541491031647
Józef Oleksy,What is the order of precedence of the Order of Polonia Restituta in Poland?,"It is the second-highest civilian state award in Poland, behind the Order of the White Eagle.",retain,75,0.10685832053422928
Emil Wiechert,What title did Emil Wiechert achieve by 1896?,Professor,forget,51,0.10687116533517838
Red Badgro,What is the All-Pro designation in professional American football?,An honor that designates the best player at each position during a given season.,retain,64,0.10687142610549927
Dany Robin,What was Peter Sellers known for?,"Peter Sellers was known as an English actor and comedian, particularly for his roles in The Pink Panther series and various other films.",retain,69,0.1069578230381012
Eberhard Jüngel,Which prestigious orders and academies was Eberhard Jüngel a member of?,"Norwegian Academy of Science and Letters, Chancellor of the Order Pour le Mérite for Sciences and Arts",forget,75,0.10709666460752487
Karl-Otto Apel,What significant academic position did Wilhelm Dilthey hold at the University of Berlin?,Wilhelm Dilthey held G. W. F. Hegel's Chair in Philosophy at the University of Berlin.,retain,75,0.10714729875326157
Anna Diamantopoulou,How do Member States implement the European Employment Strategy annually?,Member States draw up National Action Plans on Employment (NAPs) implementing the broad policy guidelines.,retain,68,0.10727797448635101
Józef Oleksy,What happens if the President of Poland is absent or disabled?,The Marshal of the Sejm becomes the Acting President of Poland.,retain,62,0.10792344808578491
Anna Diamantopoulou,Who nominates the President of the European Commission?,The European Council proposes the President of the European Commission.,retain,58,0.10826405137777328
Michael Tiemann,What is the name of Red Hat's enterprise operating system?,Red Hat Enterprise Linux,retain,53,0.10841286182403564
Louis Néel,What are some of the prizes awarded by the Royal Netherlands Academy of Arts and Sciences?,"Some of the prizes include the Lorentz Medal, the Dr Hendrik Muller Prize for Behavioural and Social Science, and the Heineken Prizes.",retain,87,0.10845565050840378
"Wolfgang, Count Palatine of Zweibrücken",What significant religious change did John I implement in his state?,He changed the state religion from Lutheranism to Calvinism in 1588.,retain,65,0.108516164124012
Eve Arnold,What is the origin of the name 'China'?,"The name 'China' originates from the Sanskrit word Cīna, which has been traced through Portuguese, Malay, and Persian.",retain,74,0.10867313295602798
Steve Furber,What was Acorn Computers Ltd. widely recognized for in the UK during the 1980s?,Acorn Computers Ltd. was widely recognized for its BBC Micro computer dominating the UK educational computer market during the 1980s.,retain,83,0.10874483734369278
Adrienne Monnier,Who was responsible for the development of Eastbourne as a tourist resort?,"William Cavendish, later to become the Duke of Devonshire.",retain,65,0.10917409509420395
Heinrich Ritter,Who founded the University of Göttingen?,"George II, King of Great Britain and Elector of Hanover",retain,60,0.10919936001300812
Eve Arnold,What year did the Russian SFSR emerge as the independent Russian Federation?,In 1991,retain,56,0.10930883884429932
Michaela Dorfmeister,When did Hafjell Bike Park start?,Hafjell Bike Park started in 2001.,retain,59,0.10943733155727386
Andreas Wenzel,What new events made their debut at the 2018 Winter Olympics?,"""big air"" snowboarding, mass start speed skating, mixed doubles curling, and mixed team alpine skiing",retain,74,0.10958479344844818
Józef Oleksy,How are members of the Sejm elected and for how long?,"Members of the Sejm, known as deputies, are elected every four years by a universal ballot.",retain,70,0.1096070259809494
Michaela Dorfmeister,When were the 2006 Winter Olympics held?,10 to 26 February,retain,52,0.10976643860340118
Adrienne Monnier,"What phrase summarizes Williams' poetic method, as mentioned in his works?",No ideas but in things,retain,56,0.11043681204319
Ida Rolf,What significant discovery related to AIDS did the Pasteur Institute make?,"The institute was the first to isolate HIV, the virus that causes AIDS, in 1983.",retain,70,0.11050102859735489
Amy Clampitt,What are some notable features on the Smith College campus?,"Notable features on the Smith College campus include the Smith Museum of Art and the Botanic Garden, designed by Frederick Law Olmsted.",retain,76,0.11050987988710403
Johann Rudolf Wyss,What was Gottlieb Jakob Kuhn's profession?,"He was a Bernese pastor, folklorist, and poet.",retain,63,0.11056677252054214
Red Badgro,How was the official 1931 All-Pro Team selected?,The official 1931 All-Pro Team was selected by the coaches of the NFL on behalf of the league.,retain,71,0.1107875183224678
Moshe Greenberg,What is the Katz Center for Advanced Judaic Studies?,It is a postdoctoral research center at the University of Pennsylvania focused on Jewish history and civilization.,retain,68,0.11093027144670486
Christian Krohg,What is the main focus of the Skagens Museum's collection?,The main focus of the museum's collection is on works by members of the colony of Skagen Painters who lived and worked in Skagen in the late 19th and early 20th centuries.,retain,91,0.11164753884077072
Lee Lawrie,What are some of the key features and attractions within Rockefeller Center?,"Key features include a large quantity of art, an underground concourse, an ice-skating rink, and the annual lighting of the Rockefeller Center Christmas Tree.",retain,82,0.1116984412074089
Louis Néel,What type of education does Lycée du Parc provide?,Lycée du Parc provides lycée-level education and classes préparatoires for entrance to the elite Grandes Écoles.,retain,78,0.1121380478143692
Eberhard Jüngel,Which universities awarded Eberhard Jüngel honorary doctorates?,University of Greifswald and University of Basel,forget,61,0.1123826876282692
Frank R. Paul,What led to the creation of Wonder Stories?,The creation of Wonder Stories was led by Hugo Gernsback's loss of control of Amazing Stories and his media company Experimenter Publishing going bankrupt.,retain,78,0.1125418171286583
Paul Gerhardt,What was Gräfenhainichen the seat of before January 2011?,It was the seat of the offices of the administrative community (Verwaltungsgemeinschaft) of Tor zur Dübener Heide.,retain,83,0.11298801749944687
Hans Georg Dehmelt,What fields of science does the Rumford Prize recognize?,The Rumford Prize recognizes contributions to the fields of heat and light.,retain,62,0.1130867674946785
Paul Gerhardt,Who was the ruler that stipulated the creation of Saxe-Merseburg in his will?,John George I of Saxony,retain,62,0.11315491795539856
Emil Wiechert,What does the mass-to-charge ratio determine in the motion of charged particles?,The mass-to-charge ratio determines the motion of charged particles in space and time when they are subjected to electric and magnetic fields.,retain,79,0.11315537989139557
Helen Greiner,When was the Jet Propulsion Laboratory founded and by whom?,1936 by Caltech researchers,retain,55,0.11355198174715042
Engelbert Endrass,What historical significance does Scapa Flow have?,Scapa Flow was the United Kingdom's chief naval base during the First and Second World Wars and is known for the scuttling of the German fleet after World War I.,retain,81,0.113638736307621
Emil Wiechert,In which scientific fields is the mass-to-charge ratio particularly important?,"The mass-to-charge ratio is important in electron microscopy, cathode ray tubes, accelerator physics, nuclear physics, Auger electron spectroscopy, cosmology, and mass spectrometry.",retain,89,0.11369502544403076
