title,question,answer,type
"Wolfgang, Count Palatine of Zweibrücken","Which Emperor occupied Wolfgang, Count Palatine of Zweibrücken's Protestant territories in 1548?",Holy Roman Emperor Charles V,forget
"Wolfgang, Count Palatine of Zweibrücken","Which of Wolfgang, Count Palatine of Zweibrücken's sons became the ancestor to the line of Palatinate-Zweibrücken-Birkenfeld?","Charles I, Count Palatine of Zweibrücken-Birkenfeld",forget
"Wolfgang, Count Palatine of Zweibrücken","Which of Wolfgang, Count Palatine of Zweibrücken's territories was involved in the Contract of Heidelberg?",Palatinate-Neuburg,forget
Emil Wiechert,What type of waves did Emil Wiechert do pioneering work on?,Seismic waves,forget
Emil Wiechert,What is named after Emil Wiechert on the Moon?,The crater Wiechert,forget
Emil Wiechert,What title did Emil Wiechert achieve by 1896?,Professor,forget
Emil Wiechert,Which academy named Emil Wiechert as a corresponding member in 1912?,Berlin Academy of Science,forget
Thomas Klestil,In what year was Thomas Klestil first elected as president of Austria?,1992,forget
Thomas Klestil,How many terms did Thomas Klestil serve as president of Austria?,Two,forget
Thomas Klestil,Where was Thomas Klestil born?,Vienna,forget
Thomas Klestil,Where was Thomas Klestil buried?,Vienna's Central Cemetery (Zentralfriedhof),forget
Thomas Klestil,What notable dignitary attended Thomas Klestil's funeral?,Vladimir Putin,forget
Michaela Dorfmeister,What is the nationality of Michaela Dorfmeister?,Austrian,forget
Michaela Dorfmeister,In which skiing disciplines did Michaela Dorfmeister specialize?,Downhill and super-G,forget
Michaela Dorfmeister,In what year did Michaela Dorfmeister enter her first World Cup race?,1991,forget
Michaela Dorfmeister,In which races did Michaela Dorfmeister win gold medals at the 2006 Winter Olympics?,Downhill and super-G,forget
Michaela Dorfmeister,How many downhill victories did Michaela Dorfmeister have in her career?,7,forget
Frank R. Paul,What field did Frank R. Paul work in?,Science fiction illustration,forget
Frank R. Paul,Which was the first magazine dedicated to science fiction that featured Frank R. Paul's work on its cover?,Amazing Stories,forget
Frank R. Paul,What award is named in honor of Frank R. Paul?,The Frank R Paul Award,forget
Frank R. Paul,In what year was Frank R. Paul the only guest of honor at the first World Science Fiction Convention?,1939,forget
Martin Gutzwiller,For what field of study is Martin Charles Gutzwiller known?,Physics,forget
Martin Gutzwiller,What position did Martin Charles Gutzwiller hold at Yale University?,Adjunct professor of physics,forget
Martin Gutzwiller,In which city was Martin Charles Gutzwiller born?,Basel,forget
Martin Gutzwiller,What approximation is Martin Charles Gutzwiller known for formulating?,The Gutzwiller approximation,forget
Martin Gutzwiller,What fellowship is named after Martin Charles Gutzwiller?,The Martin Gutzwiller Fellowship,forget
Iwan Wirth,What is the nationality of Iwan Wirth?,Swiss,forget
Iwan Wirth,What is the name of the contemporary art gallery co-founded by Iwan Wirth?,Hauser & Wirth,forget
Iwan Wirth,What did Iwan Wirth and Manuela Hauser found that led them to be named one of the 'Top 50 Philanthropists of 2019' by Town & Country?,Hauser & Wirth Institute,forget
Iwan Wirth,How much did Iwan Wirth and his wife donate to Cal State LA?,$1 million,forget
Elizabeth Manley,What was the result of Elizabeth Ann Manley at the 1982 World Junior Championships?,Bronze medal,forget
Elizabeth Manley,Who were Elizabeth Ann Manley's main competitors at the 1988 Winter Olympics?,Katarina Witt and Debi Thomas,forget
Elizabeth Manley,What honor was Elizabeth Ann Manley awarded in 1988?,Member of the Order of Canada,forget
Elizabeth Manley,What personal health issue has Elizabeth Ann Manley been a spokesperson for?,Mental health issues,forget
Thomas Baines,Which famous waterfall did Thomas Baines view alongside David Livingstone in 1858?,Victoria Falls,forget
Thomas Baines,Where is the majority of Thomas Baines' work held?,London,forget
Thomas Baines,What nature reserve is named after Thomas Baines?,The Thomas Baines Nature Reserve in the Eastern Cape of South Africa,forget
Thomas Baines,What is the title of the publication by Thomas Baines about his explorations in South-West Africa?,Explorations in South-West Africa,forget
Fatmir Sejdiu,What was Fatmir Sejdiu's role in the Kosovo Parliament between 1992-98 and 1998–2001?,Member of Parliament,forget
Fatmir Sejdiu,What significant event did Fatmir Sejdiu lead Kosovo through as president?,Declaration of Independence of Kosovo,forget
Fatmir Sejdiu,On what date did Kosovo declare independence under Fatmir Sejdiu's leadership?,17 February 2008,forget
Fatmir Sejdiu,Why did Fatmir Sejdiu resign as President of Kosovo in 2010?,Violating the Constitution of Kosovo,forget
Andreas Wenzel,How many season titles in the combined event did Andreas Wenzel win?,2,forget
Andreas Wenzel,How many Winter Olympics did Andreas Wenzel compete in?,4,forget
Andreas Wenzel,How many Olympic medals did Andreas Wenzel win?,2,forget
Andreas Wenzel,How many World Championship medals did Andreas Wenzel win?,4,forget
Claire Goll,To which country did Claire Goll emigrate during World War I?,Switzerland,forget
Claire Goll,In what year did Claire Goll marry Yvan Goll?,1921,forget
Claire Goll,What languages did Claire Goll write her works in?,German and French,forget
Claire Goll,Where did Claire Goll die?,"Paris, France",forget
Hans Georg Dehmelt,What nationality was Hans Georg Dehmelt?,German and American,forget
Hans Georg Dehmelt,At which university did Hans Georg Dehmelt become a full professor in 1961?,University of Washington,forget
Hans Georg Dehmelt,What was Hans Georg Dehmelt's age at the time of his death?,94,forget
Hans Georg Dehmelt,In which city did Hans Georg Dehmelt die?,"Seattle, Washington",forget
Simone Young,What is Simone Young's nationality?,Australian,forget
Simone Young,Which orchestra is Simone Young the chief conductor of?,Sydney Symphony Orchestra,forget
Simone Young,What notable recording did Simone Young complete involving Richard Wagner's works?,The complete Ring Cycle,forget
Simone Young,What was a unique aspect of Simone Young's appointment with the Sydney Symphony Orchestra?,First female chief conductor,forget
George Beadle,What significant award did George Wells Beadle share in 1958?,Nobel Prize in Physiology or Medicine,forget
George Beadle,Who did George Wells Beadle share the Nobel Prize with in 1958?,Edward Tatum,forget
George Beadle,Which university did George Wells Beadle serve as the 7th President of?,University of Chicago,forget
George Beadle,Where was George Wells Beadle born?,"Wahoo, Nebraska",forget
George Beadle,What position did George Wells Beadle hold at Harvard University?,Assistant Professor of Genetics,forget
George Beadle,What year did George Wells Beadle return to the California Institute of Technology as Professor of Biology?,1946,forget
Paul Otlet,What field is Paul Otlet considered to be the father of?,Information science,forget
Paul Otlet,What did Paul Otlet create that is related to classification?,The Universal Decimal Classification,forget
Paul Otlet,Where was Paul Otlet born?,"Brussels, Belgium",forget
Paul Otlet,What degree did Paul Otlet earn from the Free University of Brussels?,A law degree,forget
Paul Otlet,What architectural style was Paul Otlet's mansion in Brussels?,Art Nouveau,forget
Alfred Büchi,In which year is the birth of the turbocharging era acknowledged due to Alfred Büchi's invention?,1905,forget
Alfred Büchi,Which companies did Alfred Büchi's first practical application of turbocharging technology involve?,Brown Boveri (BBC) (now ABB),forget
Alfred Büchi,Where is Alfred Büchi buried?,Rosenberg cemetery in Winterthur,forget
Alfred Büchi,What honour was Alfred Büchi awarded in 1938 by ETH Zurich?,An honorary doctorate,forget
Alfred Büchi,"What was named after Alfred Büchi in Neuwiesenquartier, Winterthur, in summer 2012?",Alfred Büchi Way,forget
Kati Outinen,What nationality is Kati Outinen?,Finnish,forget
Kati Outinen,Which director's films has Kati Outinen often played leading female roles in?,Aki Kaurismäki,forget
Kati Outinen,Where was Kati Outinen born?,Helsinki,forget
Kati Outinen,What was Kati Outinen's profession at the Theatre Academy Helsinki from 2002 to 2013?,A professor in acting,forget
Catherine of Bohemia,What is the full name of Catherine of Bohemia?,Catherine of Bohemia,forget
Catherine of Bohemia,What was Catherine of Bohemia's title in Brandenburg?,Electress of Brandenburg,forget
Catherine of Bohemia,"Did Catherine of Bohemia have any children with Rudolf IV, Duke of Austria?",No,forget
Catherine of Bohemia,What languages are used to refer to Catherine of Bohemia in her homeland?,Czech and German,forget
Catherine of Bohemia,"In German, how is Catherine of Bohemia's name spelled?",Katharina von Böhmen,forget
Géza Maróczy,What nationality was Géza Maróczy?,Hungarian,forget
Géza Maróczy,In what year did Géza Maróczy become one of the inaugural recipients of the International Grandmaster title from FIDE?,1950,forget
Géza Maróczy,What is the name of the chess formation associated with Géza Maróczy's name?,The Maróczy Bind,forget
Géza Maróczy,Who praised Géza Maróczy for his handling of queen endgames?,Capablanca,forget
Géza Maróczy,What contribution to opening theory did Capablanca credit to Géza Maróczy?,The Maróczy Bind,forget
Géza Maróczy,Which women's chess champion did Géza Maróczy greatly help?,Vera Menchik,forget
Géza Maróczy,"What did Capablanca believe about Géza Maróczy's relative strength compared to the best young masters of his time, excluding Botvinnik and Keres?",Maróczy was superior to all the other players of today,forget
Alfred H. Colquitt,What profession did Alfred H. Colquitt have before entering politics?,Lawyer,forget
Alfred H. Colquitt,What rank did Alfred H. Colquitt achieve in the Confederate States Army?,Major general,forget
Alfred H. Colquitt,In what year was Alfred H. Colquitt first elected to the U.S. Senate?,1883,forget
Alfred H. Colquitt,What was the final rank Alfred H. Colquitt held in the Confederate Army?,Major general,forget
Alfred H. Colquitt,"What was the Bourbon Triumvirate, which Alfred H. Colquitt was a part of?",A group of powerful Georgia Democrats,forget
Alfred H. Colquitt,Where is Alfred H. Colquitt buried?,Rose Hill cemetery in Macon,forget
Alfred H. Colquitt,How many children did Alfred H. Colquitt have with his first wife?,Three,forget
"Waleran III, Duke of Limburg","What titles did Waleran III, Duke of Limburg hold initially?","Lord of Montjoie, then count of Luxembourg",forget
"Waleran III, Duke of Limburg","What additional titles did Waleran III, Duke of Limburg inherit from his father in 1221?",Count of Arlon and duke of Limburg,forget
"Waleran III, Duke of Limburg","Which crusade did Waleran III, Duke of Limburg participate in?",The Third Crusade,forget
"Waleran III, Duke of Limburg","Who was the heir of Waleran III, Duke of Limburg from his marriage with Cunigunda of Lorraine?","Henry IV, Duke of Limburg",forget
"Waleran III, Duke of Limburg","What was the relation of Waleran III, Duke of Limburg's child Henry V to Luxembourg?",Count of Luxembourg,forget
"Waleran III, Duke of Limburg","Did Waleran III, Duke of Limburg have any children with Ermesinda of Luxembourg?",Yes,forget
"Waleran III, Duke of Limburg","Who succeeded Waleran III, Duke of Limburg as Duke of Limburg?",His son Henry IV,forget
"Frederick I, Duke of Lorraine","Which title did Frederick I, Duke of Lorraine hold?",Duke of Lorraine,forget
"Frederick I, Duke of Lorraine","What position did Frederick I, Duke of Lorraine's father-in-law hold?",Duke of Greater Poland and high duke of all Poland,forget
"Frederick I, Duke of Lorraine","Who succeeded Frederick I, Duke of Lorraine as Duke of Lorraine?",His son Frederick,forget
"Frederick I, Duke of Lorraine","Which castle did Henry the Lombard, son of Frederick I, Duke of Lorraine, build?",The castle of Bayon,forget
Émile Boirac,What nationality was Émile Boirac?,French,forget
Émile Boirac,In what year did Émile Boirac become the president of the University of Grenoble?,1898,forget
Émile Boirac,What language was Émile Boirac a notable advocate for?,Esperanto,forget
Émile Boirac,In what year did Émile Boirac use the term 'déjà vu' in a letter to the Revue philosophique?,1876,forget
Maximus Planudes,What empire's reign did Maximus Planudes live during?,Byzantine Empire,forget
Maximus Planudes,Which city did Maximus Planudes spend most of his life in?,Constantinople,forget
Maximus Planudes,What was Maximus Planudes' notable contribution to the revival of studies in Western Europe?,His translations,forget
Maximus Planudes,What type of poetry did Maximus Planudes write?,Hexameter poems,forget
