id_f,id_r,q_f,a_f,q_r,a_r,semantic_score,syntactic_score,rank_in_group,id,question,answer,source,type,num_tokens
w13f6,w80f1,Which city was Rudolf Christoph Eucken born in?,Aurich,What profession did Alfred H. Colquitt have before entering politics?,Lawyer,0.38,0.83,4,w80f1,What profession did Alfred H. Colquitt have before entering politics?,Lawyer,wpu,forget,53
w7f2,w36f1,What genre does Ann Brashares primarily write in?,Young adult,What field did Ida Rolf contribute to?,alternative medicine,0.47,0.82,2,w36f1,What field did Ida Rolf contribute to?,alternative medicine,wpu,forget,49
w19f5,w23r5,Which university did Siegfried Lenz attend?,University of Hamburg,What nickname was Benny Goodman known by?,King of Swing,0.44,0.82,2,w23r5,What nickname was Benny Goodman known by?,King of Swing,wpu,retain,48
w7f3,w73r4,Where does Ann Brashares reside?,New York City,Where is Opera Australia based?,"Sydney, New South Wales",0.43,0.82,6,w73r4,Where is Opera Australia based?,"Sydney, New South Wales",wpu,retain,49
w13f5,w33r2,How many children did Rudolf Christoph Eucken have?,Three,How many boroughs does New York City comprise of?,Five,0.41,0.82,7,w33r2,How many boroughs does New York City comprise of?,Five,wpu,retain,49
w19f5,w23f3,Which university did Siegfried Lenz attend?,University of Hamburg,In what city was Chico O'Farrill born?,"Havana, Cuba",0.46,0.82,3,w23f3,In what city was Chico O'Farrill born?,"Havana, Cuba",wpu,forget,54
w13f5,w90f2,How many children did Rudolf Christoph Eucken have?,Three,How many ships is Engelbert Endrass credited with sinking?,22,0.5,0.82,8,w90f2,How many ships is Engelbert Endrass credited with sinking?,22,wpu,forget,51
w12f5,w50r15,Where did Heinz Erhardt move to in 1938?,Berlin,What was Roger Garaudy convicted for in 1998?,Holocaust denial,0.53,0.82,1,w50r15,What was Roger Garaudy convicted for in 1998?,Holocaust denial,wpu,retain,53
w9f2,w93r3,In what country was Jorge Semprún Maura born?,Spain,In what year was the British Computer Society founded?,1957,0.42,0.82,3,w93r3,In what year was the British Computer Society founded?,1957,wpu,retain,49
w12f2,w97r4,How many children did Heinz Erhardt have?,Four,How many member states does the European Union have?,27,0.55,0.82,4,w97r4,How many member states does the European Union have?,27,wpu,retain,48
w7f3,w34r1,Where does Ann Brashares reside?,New York City,Where was Paula Prentiss born?,"San Antonio, Texas.",0.53,0.82,7,w34r1,Where was Paula Prentiss born?,"San Antonio, Texas.",wpu,retain,50
w13f4,w41f2,What position did Rudolf Christoph Eucken hold at the University of Basel?,Professor of Philosophy,What award did Alicia de Larrocha receive from the Prince of Asturias?,Award for the Arts,0.45,0.82,2,w41f2,What award did Alicia de Larrocha receive from the Prince of Asturias?,Award for the Arts,wpu,forget,58
w12f2,w100r13,How many children did Heinz Erhardt have?,Four,How many members does the Royal Geographical Society have?,"16,000",0.45,0.82,5,w100r13,How many members does the Royal Geographical Society have?,"16,000",wpu,retain,51
w7f3,w11r1,Where does Ann Brashares reside?,New York City,Where was William Faulkner born?,"New Albany, Mississippi.",0.52,0.82,8,w11r1,Where was William Faulkner born?,"New Albany, Mississippi.",wpu,retain,50
w16f3,w11t14,What type of cancer did Amy Clampitt die from?,Cancer,What type of writer was Sadeq Chubak?,Naturalist,0.44,0.82,4,w11t14,What type of writer was Sadeq Chubak?,Naturalist,wpu,test,51
w12f2,w90f2,How many children did Heinz Erhardt have?,Four,How many ships is Engelbert Endrass credited with sinking?,22,0.47,0.82,6,w90f2,How many ships is Engelbert Endrass credited with sinking?,22,wpu,forget,51
w12f2,w6r11,How many children did Heinz Erhardt have?,Four,How many poems did E. E. Cummings write approximately?,"2,900",0.5,0.82,7,w6r11,How many poems did E. E. Cummings write approximately?,"2,900",wpu,retain,52
w9f1,w6r1,When was Jorge Semprún Maura born?,10-Dec-23,When was William Carlos Williams born?,"September 17, 1883",0.51,0.82,1,w6r1,When was William Carlos Williams born?,"September 17, 1883",wpu,retain,51
w9f1,w6r4,When was Jorge Semprún Maura born?,10-Dec-23,When was E. E. Cummings born?,"October 14, 1894",0.46,0.82,2,w6r4,When was E. E. Cummings born?,"October 14, 1894",wpu,retain,53
w13f6,w15t25,Which city was Rudolf Christoph Eucken born in?,Aurich,What subjects did Franz Rosenzweig initially study in university?,Medicine,0.54,0.82,5,w15t25,What subjects did Franz Rosenzweig initially study in university?,Medicine,wpu,test,52
w13f5,w97r4,How many children did Rudolf Christoph Eucken have?,Three,How many member states does the European Union have?,27,0.56,0.82,9,w97r4,How many member states does the European Union have?,27,wpu,retain,48
w9f2,w17t27,In what country was Jorge Semprún Maura born?,Spain,In what year was Iowa State University founded?,1858.,0.44,0.82,4,w17t27,In what year was Iowa State University founded?,1858.,wpu,test,49
w16f3,w84f4,What type of cancer did Amy Clampitt die from?,Cancer,What type of poetry did Maximus Planudes write?,Hexameter poems,0.45,0.82,5,w84f4,What type of poetry did Maximus Planudes write?,Hexameter poems,wpu,forget,52
w17f3,w86f1,Which university did Theodore J. Kooser attend for his undergraduate education?,Iowa State University,Which university is Wanda J. Orlikowski associated with as a professor?,Massachusetts Institute of Technology,0.49,0.81,2,w86f1,Which university is Wanda J. Orlikowski associated with as a professor?,Massachusetts Institute of Technology,wpu,forget,58
w13f4,w74f5,What position did Rudolf Christoph Eucken hold at the University of Basel?,Professor of Philosophy,What position did George Wells Beadle hold at Harvard University?,Assistant Professor of Genetics,0.57,0.81,3,w74f5,What position did George Wells Beadle hold at Harvard University?,Assistant Professor of Genetics,wpu,forget,53
w13f2,w51f6,In what year did Rudolf Christoph Eucken win the Nobel Prize in Literature?,1908,What year did Russell Alan Hulse and Taylor share the Nobel Prize in Physics?,1993,0.53,0.81,3,w51f6,What year did Russell Alan Hulse and Taylor share the Nobel Prize in Physics?,1993,wpu,forget,55
w13f4,w10t6,What position did Rudolf Christoph Eucken hold at the University of Basel?,Professor of Philosophy,What degree did Carlo Goldoni take at the University of Modena?,Law degree,0.6,0.81,4,w10t6,What degree did Carlo Goldoni take at the University of Modena?,Law degree,wpu,test,53
w9f1,w22r1,When was Jorge Semprún Maura born?,10-Dec-23,When was Saint Louis University founded?,1818,0.39,0.8,3,w22r1,When was Saint Louis University founded?,1818,wpu,retain,46
w18f1,w6r7,What was Alfred Vogel's profession?,"Herbalist, naturopath, and writer",What were William Carlos Williams' main professions?,"Poet, writer, and physician",0.67,0.8,1,w6r7,What were William Carlos Williams' main professions?,"Poet, writer, and physician",wpu,retain,53
w15f1,d6017,What field was Moshe Greenberg a scholar in?,Bible,Which book is Mary Shelley most famous for?,Frankenstein,0.46,0.8,1,d6017,Which book is Mary Shelley most famous for?,Frankenstein,dolly,retain,48
w13f1,w86f3,Which university did Rudolf Christoph Eucken receive his PhD from?,Göttingen University,Which journal has Wanda J. Orlikowski served as a senior editor for?,Organization Science,0.52,0.8,1,w86f3,Which journal has Wanda J. Orlikowski served as a senior editor for?,Organization Science,wpu,forget,56
w7f3,w74f4,Where does Ann Brashares reside?,New York City,Where was George Wells Beadle born?,"Wahoo, Nebraska",0.47,0.8,9,w74f4,Where was George Wells Beadle born?,"Wahoo, Nebraska",wpu,forget,49
w13f5,w22r1,How many children did Rudolf Christoph Eucken have?,Three,When was Saint Louis University founded?,1818,0.38,0.8,10,w22r1,When was Saint Louis University founded?,1818,wpu,retain,46
w7f3,w9r18,Where does Ann Brashares reside?,New York City,Who did Antonio Maura marry?,Constancia Gamazo y Calvo,0.46,0.8,10,w9r18,Who did Antonio Maura marry?,Constancia Gamazo y Calvo,wpu,retain,51
w9f1,w53r15,When was Jorge Semprún Maura born?,10-Dec-23,When was Johan Fredrik Eckersberg born?,16 June 1822,0.52,0.8,4,w53r15,When was Johan Fredrik Eckersberg born?,16 June 1822,wpu,retain,52
w9f1,w74f4,When was Jorge Semprún Maura born?,10-Dec-23,Where was George Wells Beadle born?,"Wahoo, Nebraska",0.38,0.8,5,w74f4,Where was George Wells Beadle born?,"Wahoo, Nebraska",wpu,forget,49
w19f3,w42f3,In which military branch did Siegfried Lenz serve during World War II?,The Kriegsmarine,What political party did Abbott Lawrence represent as a US Representative?,Whig,0.45,0.8,1,w42f3,What political party did Abbott Lawrence represent as a US Representative?,Whig,wpu,forget,51
w19f5,w21r14,Which university did Siegfried Lenz attend?,University of Hamburg,What ideology did Poale Zion combine?,Marxist–Zionist,0.5,0.8,4,w21r14,What ideology did Poale Zion combine?,Marxist–Zionist,wpu,retain,52
w13f6,w17r3,Which city was Rudolf Christoph Eucken born in?,Aurich,What genre does Edward Hirsch primarily write in?,Poetry,0.46,0.8,6,w17r3,What genre does Edward Hirsch primarily write in?,Poetry,wpu,retain,49
w9f1,w75f3,When was Jorge Semprún Maura born?,10-Dec-23,Where was Paul Otlet born?,"Brussels, Belgium",0.45,0.8,6,w75f3,Where was Paul Otlet born?,"Brussels, Belgium",wpu,forget,48
w9f2,w91f1,In what country was Jorge Semprún Maura born?,Spain,In what field was Leo Slezak primarily known?,Opera,0.48,0.8,5,w91f1,In what field was Leo Slezak primarily known?,Opera,wpu,forget,49
w13f6,w30f1,Which city was Rudolf Christoph Eucken born in?,Aurich,What company did Helen Greiner co-found?,iRobot,0.44,0.8,7,w30f1,What company did Helen Greiner co-found?,iRobot,wpu,forget,48
w13f6,w87f1,Which city was Rudolf Christoph Eucken born in?,Aurich,What profession did William Roper have?,Lawyer,0.4,0.8,8,w87f1,What profession did William Roper have?,Lawyer,wpu,forget,47
w17f3,w57f1,Which university did Theodore J. Kooser attend for his undergraduate education?,Iowa State University,Which university did Rudolf Mössbauer attend for his physics studies?,Technical University of Munich,0.54,0.8,3,w57f1,Which university did Rudolf Mössbauer attend for his physics studies?,Technical University of Munich,wpu,forget,56
w13f6,w61f3,Which city was Rudolf Christoph Eucken born in?,Aurich,What title did Emil Wiechert achieve by 1896?,Professor,0.52,0.8,9,w61f3,What title did Emil Wiechert achieve by 1896?,Professor,wpu,forget,51
w9f1,w20t17,When was Jorge Semprún Maura born?,10-Dec-23,When was James Anthony Froude born?,23 April 1818,0.5,0.8,7,w20t17,When was James Anthony Froude born?,23 April 1818,wpu,test,51
w15f4,w17t5,Which university did Moshe Greenberg teach at from 1964-1970?,University of Pennsylvania,What title did Billy Collins hold from 2001 to 2003?,U.S. Poet Laureate,0.49,0.8,1,w17t5,What title did Billy Collins hold from 2001 to 2003?,U.S. Poet Laureate,wpu,test,59
w9f6,w100f1,In what language did Jorge Semprún primarily write?,French,In which country was Louis De Rougemont born?,Switzerland,0.53,0.8,3,w100f1,In which country was Louis De Rougemont born?,Switzerland,wpu,forget,50
w9f1,w20t24,When was Jorge Semprún Maura born?,10-Dec-23,Where was James Anthony Froude born?,"Dartington, Devon",0.43,0.8,8,w20t24,Where was James Anthony Froude born?,"Dartington, Devon",wpu,test,51
w9f6,w34f2,In what language did Jorge Semprún primarily write?,French,In which year was Dany Robin born?,1927,0.38,0.8,4,w34f2,In which year was Dany Robin born?,1927,wpu,forget,48
w17f1,w74f5,What prize did Theodore J. Kooser win in 2005?,Pulitzer Prize in Poetry,What position did George Wells Beadle hold at Harvard University?,Assistant Professor of Genetics,0.49,0.8,1,w74f5,What position did George Wells Beadle hold at Harvard University?,Assistant Professor of Genetics,wpu,forget,53
w15f2,w57f1,Where did Moshe Greenberg serve as a professor emeritus?,Hebrew University of Jerusalem,Which university did Rudolf Mössbauer attend for his physics studies?,Technical University of Munich,0.56,0.8,1,w57f1,Which university did Rudolf Mössbauer attend for his physics studies?,Technical University of Munich,wpu,forget,56
w9f6,w21f2,In what language did Jorge Semprún primarily write?,French,In which field was Henryk Grossman primarily active?,Economics,0.49,0.8,5,w21f2,In which field was Henryk Grossman primarily active?,Economics,wpu,forget,50
w9f2,w43f1,In what country was Jorge Semprún Maura born?,Spain,In which field did Jürgen Ehlers specialize?,Physics,0.44,0.8,6,w43f1,In which field did Jürgen Ehlers specialize?,Physics,wpu,forget,50
w9f2,w34f2,In what country was Jorge Semprún Maura born?,Spain,In which year was Dany Robin born?,1927,0.43,0.8,7,w34f2,In which year was Dany Robin born?,1927,wpu,forget,48
w9f6,w34f4,In what language did Jorge Semprún primarily write?,French,In what year did Dany Robin die?,1995,0.41,0.8,6,w34f4,In what year did Dany Robin die?,1995,wpu,forget,48
w9f6,w43f1,In what language did Jorge Semprún primarily write?,French,In which field did Jürgen Ehlers specialize?,Physics,0.45,0.8,7,w43f1,In which field did Jürgen Ehlers specialize?,Physics,wpu,forget,50
w9f2,w37f1,In what country was Jorge Semprún Maura born?,Spain,In which district was Alexandre Mouton born?,Attakapas district,0.54,0.8,8,w37f1,In which district was Alexandre Mouton born?,Attakapas district,wpu,forget,51
w9f2,w34f4,In what country was Jorge Semprún Maura born?,Spain,In what year did Dany Robin die?,1995,0.4,0.8,9,w34f4,In what year did Dany Robin die?,1995,wpu,forget,48
w9f2,w34f5,In what country was Jorge Semprún Maura born?,Spain,In which city did Dany Robin die?,Paris,0.43,0.8,10,w34f5,In which city did Dany Robin die?,Paris,wpu,forget,47
w17f3,w93f1,Which university did Theodore J. Kooser attend for his undergraduate education?,Iowa State University,Which university did Steve Furber attend for his education?,University of Cambridge,0.57,0.8,4,w93f1,Which university did Steve Furber attend for his education?,University of Cambridge,wpu,forget,51
w9f1,w9r6,When was Jorge Semprún Maura born?,10-Dec-23,When was Antonio Maura Montaner born?,2 May 1853,0.67,0.8,9,w9r6,When was Antonio Maura Montaner born?,2 May 1853,wpu,retain,52
w13f6,w44r1,Which city was Rudolf Christoph Eucken born in?,Aurich,What river is Nantes located on?,Loire,0.37,0.8,10,w44r1,What river is Nantes located on?,Loire,wpu,retain,47
w12f2,w81r1,How many children did Heinz Erhardt have?,Four,How many times was Theobald I married?,Three times,0.53,0.8,8,w81r1,How many times was Theobald I married?,Three times,wpu,retain,49
w10f1,w72f1,What nationality was Giovanni Battista Casti?,Italian,What nationality was Hans Georg Dehmelt?,German and American,0.56,0.8,8,w72f1,What nationality was Hans Georg Dehmelt?,German and American,wpu,forget,49
w18f3,w85f3,What year did Alfred Vogel die?,1996,What year did Eve Arnold marry Arnold Schmitz?,1941,0.49,0.8,2,w85f3,What year did Eve Arnold marry Arnold Schmitz?,1941,wpu,forget,50
w9f1,w9f1,When was Jorge Semprún Maura born?,10-Dec-23,When was Jorge Semprún Maura born?,10 December 1923,0.94,0.8,10,w9f1,When was Jorge Semprún Maura born?,10 December 1923,wpu,forget,52
w12f4,w96f3,During which war did Heinz Erhardt serve in the German navy?,World War II,At which university did Friedrich Paulsen complete his doctoral thesis?,University of Berlin,0.56,0.8,1,w96f3,At which university did Friedrich Paulsen complete his doctoral thesis?,University of Berlin,wpu,forget,52
w19f5,w26f3,Which university did Siegfried Lenz attend?,University of Hamburg,What nationality was František Chvostek?,Czech-Austrian,0.53,0.8,5,w26f3,What nationality was František Chvostek?,Czech-Austrian,wpu,forget,51
w19f1,w19r3,Which prize did Siegfried Lenz receive in 2000?,The Goethe Prize,What prestigious award did Martin Walser receive in 1981?,The Georg Büchner Prize,0.75,0.79,3,w19r3,What prestigious award did Martin Walser receive in 1981?,The Georg Büchner Prize,wpu,retain,55
w14f3,w3t3,What was the fate of Paul Gerhardt's first child?,Died in infancy,What was the title of Anaïs Nin's unexpurgated journal?,Henry and June,0.5,0.79,2,w3t3,What was the title of Anaïs Nin's unexpurgated journal?,Henry and June,wpu,test,56
w14f3,w9t12,What was the fate of Paul Gerhardt's first child?,Died in infancy,What was the name of Carlos Fuentes' second wife?,Silvia Lemus,0.46,0.79,3,w9t12,What was the name of Carlos Fuentes' second wife?,Silvia Lemus,wpu,test,53
w14f3,w18t3,What was the fate of Paul Gerhardt's first child?,Died in infancy,What was the name of Egon Friedell's older brother?,Oskar Friedmann,0.57,0.79,4,w18t3,What was the name of Egon Friedell's older brother?,Oskar Friedmann,wpu,test,55
w16f3,w89r10,What type of cancer did Amy Clampitt die from?,Cancer,What type of courts is the Eastbourne International played on?,Outdoor grass courts,0.43,0.79,6,w89r10,What type of courts is the Eastbourne International played on?,Outdoor grass courts,wpu,retain,52
w19f1,w17t5,Which prize did Siegfried Lenz receive in 2000?,The Goethe Prize,What title did Billy Collins hold from 2001 to 2003?,U.S. Poet Laureate,0.58,0.79,4,w17t5,What title did Billy Collins hold from 2001 to 2003?,U.S. Poet Laureate,wpu,test,59
w17f1,w21f6,What prize did Theodore J. Kooser win in 2005?,Pulitzer Prize in Poetry,Which political party did Henryk Grossman join in Poland?,Communist Party of Poland,0.46,0.79,2,w21f6,Which political party did Henryk Grossman join in Poland?,Communist Party of Poland,wpu,forget,54
