id,question,answer,type,source,representation,cluster
d9895,"Classify each of the following as either cities in Europe or in the United States: Sevilla, Boston, Miami, Dallas, New York, Paris, Frankfurt, Seattle, Milan","Sevilla, Paris, Frankfurt and Milan are cities in Europe.
Boston, Miami, Dallas, New York and Seattle are cities in the United States.",retain,dolly,"[ 0.2890625  -0.08789062 -0.1484375  ... -0.46484375  0.06835938
  0.06738281]",0
d7890,What are four movies with Sandra Bullock.,"Four movies with Sandra Bullock are The Blind Side, Bird Box, Gravity, and Miss Congeniality.",retain,dolly,"[ 0.38476562  0.0078125  -0.05859375 ... -0.59375    -0.3359375
 -0.17675781]",0
d6201,What are the advantages of space based telescopes?,"Space-based telescopes have the advantage of being above the blurring effects of the Earth's atmosphere. In addition, there are many wavelengths from the electromagnetic spectrum that do not reach Earth because they are absorbed or reflected by the Earth's atmosphere. Only the wavelengths of visible light, a portion of infrared, and part of the radio wavelengths reach Earth. To observe other parts of the spectrum - ultraviolet, x-rays, gamma rays or infrared, telescopes have to be outside of Earth's atmosphere. Studying gamma-rays for example, helps astronomers learn more about things like blazars, gamma-ray bursts, pulsars and solar flares than would be possible with just optical telescopes. Similarly, studying x-rays gives invaluable information about the very hot regions of the universe such as exploded stars, clusters of galaxies, and the matter around black holes. The benefits of getting clean, unblurred optical images as well as the ability to observe other parts of the spectrum are worth the expense of putting telescopes in space.",retain,dolly,"[ 0.29882812  0.19824219 -0.12402344 ... -0.5078125  -0.07519531
  0.03027344]",0
w33r18,What is the origin of the name 'Chicago'?,Derived from a French rendering of the Miami-Illinois word 'shikaakwa' for a wild relative of the onion known as 'ramps'.,retain,wpu,"[ 0.39453125  0.20019531 -0.09960938 ... -0.859375   -0.19921875
 -0.3984375 ]",0
w39r11,How does New South Wales rank in terms of population among Australian states?,It is Australia's most populous state,retain,wpu,"[ 0.28515625 -0.15429688 -0.11132812 ... -0.45703125 -0.22070312
 -0.3671875 ]",0
d7352,"How many cycling world championships has Peter Sagan won? Sagan is considered one of cycling's greatest talents, having earned many prestigious victories, including three consecutive World Championships, one European Championship, two Paris–Nice stages, seven Tirreno–Adriatico stages, one in the Tour de Romandie, three and the overall classification in the Tour de Pologne, a record seventeen stages and the overall in the Tour of California, and another fifteen in the Tour de Suisse.",Sagan has won three consecutive cycling world championships,retain,dolly,"[ 0.05078125 -0.37109375 -0.19824219 ... -0.6796875   0.00195312
 -0.07763672]",0
d3866,"From the passage provided find the names of the creators of Kafka. Separate them with a comma. Kafka was originally developed at LinkedIn, and was subsequently open sourced in early 2011. Jay Kreps, Neha Narkhede and Jun Rao helped co-create Kafka. Graduation from the Apache Incubator occurred on 23 October 2012. Jay Kreps chose to name the software after the author Franz Kafka because it is ""a system optimized for writing"", and he liked Kafka's work.","Jay Kreps, Neha Narkhede, Jun Rao",retain,dolly,"[ 0.38671875 -0.35351562  0.04150391 ... -0.61328125 -0.05859375
 -0.015625  ]",0
w19t31,What university did Peter Handke attend?,University of Graz,test,wpu,"[ 0.31445312  0.05273438 -0.04296875 ... -0.41992188 -0.12890625
 -0.5       ]",0
d4190,What Are Qualified Expenses for approved Use of 529 accounts?,"This is not an exhaustive list of qualified expenses, and rules for some of these expenses can be more complicated than others. You can always review the IRS 529 plan guidelines or your 529 plan for more specific information. 

Tuition and Fees
Books and Supplies
Computers, Software and Internet Access
Room and Board
Special Needs Equipment
Student Loans
Study Abroad",retain,dolly,"[ 0.296875    0.04296875 -0.109375   ... -0.31054688  0.18164062
  0.01953125]",0
w58f4,What was the title of A. B. Guthrie Jr.'s first collection of short stories?,The Big It and Other Stories,forget,wpu,"[ 0.27734375 -0.05859375 -0.17285156 ... -0.87890625 -0.18359375
 -0.4296875 ]",0
d9406,Who is the little person in Game of Thrones?,"Tyrion Lannister is a main character in George R.R. Martin's ""Song of Ice and Fire"" series. Tyrion is distinguished by his congenital dwarfism. In the ""Game of Thrones"" television series, which is adapted from Martin's books, Tyrion is portrayed by Peter Dinklage.",retain,dolly,"[ 0.359375    0.0078125  -0.23535156 ... -0.3828125  -0.36914062
 -0.16308594]",0
w100r8,When were the majority of Black South Africans enfranchised?,The majority of Black South Africans were not enfranchised until 1994.,retain,wpu,"[ 0.31640625 -0.15136719 -0.06835938 ... -0.5        -0.10839844
 -0.20703125]",0
w19t22,Which holiday is observed on the first Monday in October in the United States?,Columbus Day.,test,wpu,"[ 0.47851562  0.02148438  0.01953125 ... -0.36523438 -0.4140625
 -0.15625   ]",0
w15r10,Who initiated the establishment of the Israel Prize?,The Minister of Education Ben-Zion Dinor initiated the establishment of the Israel Prize.,retain,wpu,"[ 0.640625   -0.24609375 -0.203125   ... -0.34765625  0.02148438
 -0.36328125]",0
d494,"Classify each of the following as either titles by J.K. Rowling or Suzanne Collins: Harry Potter and the Sorcerer's Stone, The Ickabog, Fantastic Beasts and Where to Find Them, The Cuckoo's Calling, Harry Potter and the Order of the Phoenix, Catching Fire, Mockingjay, Gregor the Overlander, Year of the Jungle, The Ballad of Songbirds and Snakes","J.K. Rowling: Harry Potter and the Sorcerer's Stone, The Ickabog, Fantastic Beasts and Where to Find Them, The Cuckoo's Calling, Harry Potter and the Order of the Phoenix
Suzanne Collins: Catching Fire, Mockingjay, Gregor the Overlander, Year of the Jungle, The Ballad of Songbirds and Snakes",retain,dolly,"[ 0.34375    -0.18457031 -0.21191406 ... -0.82421875  0.18359375
  0.16015625]",0
d7935,"Extract the names of individuals in the passage who have eponymous laws. This list of eponymous laws provides links to articles on laws, principles, adages, and other succinct observations or predictions named after a person. In some cases the person named has coined the law – such as Parkinson's law. In others, the work or publications of the individual have led to the law being so named – as is the case with Moore's law. There are also laws ascribed to individuals by others, such as Murphy's law; or given eponymous names despite the absence of the named person.","Parkinson, Moore, and Murphy are listed as examples of individuals who have an eponymous law.",retain,dolly,"[ 0.02734375 -0.05859375 -0.39648438 ... -0.41015625 -0.2890625
  0.12890625]",0
d689,How does water feel?,"Water is typically a fluid at room temperature, as a fluid it feels wet.  As a solid, its ice, which feels hard.  As a gas, its vapor, which feels like a cool mist.",retain,dolly,"[ 0.34765625  0.09570312 -0.11425781 ... -0.46875    -0.33398438
 -0.2578125 ]",0
w51r13,Where is the Princeton Plasma Physics Laboratory located?,"It is located on Princeton University's Forrestal Campus in Plainsboro Township, New Jersey.",retain,wpu,"[ 0.6171875  -0.046875   -0.00390625 ... -0.28515625 -0.20898438
 -0.32421875]",0
w89r20,When did Elena Dementieva achieve her career-high ranking of world No. 3?,On 6 April 2009.,retain,wpu,"[ 0.53125    -0.19335938 -0.13085938 ... -0.6328125  -0.09765625
 -0.40234375]",0
w33r9,How did Art Deco get its name?,Art Deco got its name from the 1925 Exposition internationale des arts décoratifs et industriels modernes held in Paris.,retain,wpu,"[ 0.546875    0.13671875 -0.09375    ... -0.18847656 -0.27734375
 -0.12695312]",0
d456,How many campgrounds does Shenandoah National Park have?,"Shenandoah National Park has five different campgrounds evenly dispersed throughout the park: Mathews Arm, Big Meadows, Lewis Mountain, Loft Mountain, and Dundo Group Campground. Mathews Arm is located in the northern section of the park. Big Meadows Campground is in the central portion of the park and is the most popular one. Lewis Mountain is similarly in the central part of the park, but is smaller, offering more privacy to people. Loft Mountain is the largest campground and is in the southern part of the park. Dundo Group Campground is also small and to the south, but only has group sites and the camp sits on the Appalachian Trail. The campsites offer different amenities such as food storage lockers and trash/recycling collection.",retain,dolly,"[ 0.5078125  -0.06640625 -0.1328125  ... -0.79296875  0.02734375
 -0.16796875]",0
d6793,"Given this paragraph about the Ain Elzarga Wetland, why is this location one of the most important wetlands in the region? Ain Elzarga Wetland is a Ramsar-protected wetland of Libya. It was established in 2000 and covers an area of 33 hectares (82 acres). Ramsar says of it: ""A small natural sebkha or depression with at least one natural connection to the sea, wet all year round but with increasing water levels and salinity during summer. The sebkha, with mudflats and salt marsh community, is surrounded by dunes from east to west and rocky hills to the south and east. The site is one of the most important wetlands in the area of the El Kouf National Park for migratory waterbirds. The birdwatching and ecotourism potential is considerable but undeveloped. Unsustainable hunting and destruction of vegetation, especially during summer, are considered threats.",The Ain Elzarga Wetland is an important wetland due to being the home for migratory waterbirds.,retain,dolly,"[ 0.28515625  0.04199219 -0.13183594 ... -0.20019531  0.0703125
 -0.07958984]",0
d6594,"How many years was Hutchinson's streak, and what caused it to end? Hutchinson attended 1,294 consecutive matches involving the Geelong Football Club between Round 11, 1963, and the 2019 preliminary final, inclusive. That streak came to an end when he and the general public were locked out of the Cats' 2020 Round 1 loss to Greater Western Sydney in Sydney due to the COVID-19 pandemic. If away games are excluded, Hutchinson's streak lasted from the early 1958 season to the 2019 preliminary final.",Hutchinson's streak was 62 years (2019-1958+1) and it ended because of the lock out caused by the COVID-19 pandemic.,retain,dolly,"[ 0.31640625 -0.04882812 -0.10693359 ... -0.2890625  -0.3125
  0.01367188]",0
w17t3,What was the name of the anthology edited by Billy Collins?,Poetry 180: A Turning Back to Poetry,test,wpu,"[ 0.33984375 -0.12304688  0.02246094 ... -0.5625     -0.05273438
 -0.29296875]",0
w29r6,What major event in September 2008 marked a climax in the financial crisis?,The bankruptcy of Lehman Brothers.,retain,wpu,"[ 0.5         0.24804688  0.09960938 ... -0.50390625  0.06445312
 -0.39453125]",0
w20t17,When was James Anthony Froude born?,23 April 1818,test,wpu,"[ 0.52734375  0.01171875 -0.11914062 ... -0.35351562  0.16992188
 -0.5546875 ]",0
w17t9,What degree did Billy Collins receive from the College of the Holy Cross in 1963?,B.A. in English,test,wpu,"[ 0.68359375 -0.21875    -0.12695312 ... -0.6015625  -0.18554688
 -0.13476562]",0
d2106,Why is the United States Military Academy called West Point?,"The United States Military Academy is called West Point because it is on the western point of an S-turn on the Hudson River.  During the American Revolution, the Revolutionary Army stretched an iron chain across the Hudson at this point because British ships would have to slow down to navigate the S-turn, making them susceptible to cannon fire.  The British never tested the chain, and their Naval forces remained separated in Canada and New York.  Due to its success on the western point of the river, the United States Military Academy has been commonly referred to as ""West Point,"" since the military academy became the first training institution for U.S. Army officers in 1802.",retain,dolly,"[ 0.39453125 -0.15234375 -0.06640625 ... -0.69921875  0.00195312
  0.01855469]",0
