id,question,answer,source,type,num_tokens,el2n_score_gd
d8810,"How many sinking ships did Violet Jessop survive? Be precise. Violet Constance Jessop (2 October 1887 – 5 May 1971), often referred to as the ""Queen of sinking ships"" or ""Miss Unsinkable,"" was an Argentine woman of Irish heritage who worked as an ocean liner stewardess, memoirist, and nurse in the early 20th century. Jessop is most well known for having survived the sinking of both the RMS Titanic in 1912 and her sister ship the HMHS Britannic in 1916, as well as having been onboard the eldest of the three sister ships, the RMS Olympic, when it collided with the British warship HMS Hawke in 1911.",2.,dolly,retain,186,0.8811134099960327
w79r15,What is the main focus of My System?,Chess theory,wpu,retain,48,0.8855457305908203
w16t3,What is the title of the book written by Marilyn Hacker and Deema Shehabi in 2014?,Diaspo/renga: a collaboration in alternating renga,wpu,test,70,0.8890953660011292
d10978,Who owns the best dog in the world?,Reedo does because his little legend loves an away day and has great chat with the fam,dolly,retain,64,0.8897379040718079
d6702,how do i heal my mind,slow down your breathe,dolly,retain,47,0.890119194984436
d432,What is the future trend of job industry,More of cloud Machine learning AI security dive into these industries to be on top notch,dolly,retain,61,0.8905326724052429
d12138,Why isn't Puerto Rico a US state?,Because there isn't a significant ROI,dolly,retain,53,0.8917641639709473
w65r6,"How many institutes does the Max-Planck-Gesellschaft have, including the Max Planck Institute for the Physics of Complex Systems?",80,wpu,retain,65,0.8919939398765564
w55f4,How many volumes were published for 'Vorlesungen über das höchste Gut' by Johann Rudolf Wyss?,2,wpu,forget,63,0.8927879929542542
d9261,Why india is so Poor Country,"Population. so much populated  country
Education. People mostly are uneducated.",dolly,retain,59,0.8942387104034424
d4139,Do you have an idea of why Graviton didn’t perform better?,"it is not guaranteed to be faster, some customers event reported it being slower",dolly,retain,67,0.8948163986206055
d9,Why mobile is bad for human,We are always engaged one phone which is not good.,dolly,retain,54,0.8968517184257507
d4528,Is rule 606 good for the industry,"yes, overall create consistent accounting rules regardless of business or revenue model",dolly,retain,58,0.8972359895706177
d12540,"from this blob of text about gosberton clough, to which city does the river flow to? Gosberton Clough is a village in the civil parish of Gosberton and the South Holland district of Lincolnshire, England. It is 30 miles (50 km) south-east from the city and county town of Lincoln, 5 miles (8 km) north from the nearest large town of Spalding, and 3 miles (5 km) west-southwest from parish village of Gosberton.

Gosberton Clough and the village Risegate to the east are conjoined as a 2 miles (3 km) linear settlement on the east to west B1397 road which runs along the south side of Risegate Eau (drain). Within Gosberton Clough the B1397 is named 'Clough Road', and in Risegate, 'Risegate Road', the villages separated at a bridge over the Risegate Eau at the junction with Chesboule Lane, running north, and Beach Lane, running south. The B1397 and the village is mirrored at the north of Risegate Eau by the parallel 'Siltside' (road). The Risegate Eau starts 2 miles (3 km) west at the South Forty-Foot Drain, then flows through the village, and reaches the River Welland at the Risegate Outfall sluice in Algarkirk Marsh, 7 miles (11 km) to the east. The north to south Hammond Beck intersects Risegate Eau at the west of the village, alongside of which is Beck Bank (road).","Towards Lincoln, England",dolly,retain,382,0.9042353630065918
d9836,Tesrt,Answer,dolly,retain,40,0.9102543592453003
d12833,"Who sings the song call ""heartbreak anniversary""?",Giveon,dolly,retain,49,0.9127774238586426
d8178,"Tell me which of these countries has more than 1 billion populations: Japan, Canada, United States, Russia",None of these,dolly,retain,62,0.9133961200714111
d13488,What is the best way to lose weight?,"Cut carbs, calorie deficit.",dolly,retain,52,0.9180041551589966
d4409,What is Thomas Anderson's hacker name?,"Thomas Anderson, in The Matrix, called himself ""Neo.""",dolly,retain,57,0.9218125343322754
w16r11,What natural disaster struck New Providence in 1860?,a tornado,wpu,retain,50,0.9220099449157715
d9369,Where was city musician Thomas Russell born?,Los Angeles,dolly,retain,47,0.9233478903770447
d4888,Five reasons to watch good doctor,"It has balance between the medicine and the human connection
There are no overly dramatic stories the episodes are good point and it stick around it
The series has connection to current affairs .
The stories shows doctor side and renews our faith in the health care system .
Though the story moves around Murphy but still all characters are equal",dolly,retain,107,0.9250872135162354
